case_id,method,top_u_mode,loss_form,epochs,hidden_layers,neurons,seed,x,upper_node,lower_node,gap_y,u_jump_upper_minus_lower,v_jump_upper_minus_lower,upper_u,lower_u,upper_v,lower_v
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0020006729755550623,655,2428,9.999983012676239e-05,3.6009595305586117e-10,1.0202484190813266e-08,5.960474425137363e-08,5.924464829831777e-08,5.019898594582628e-07,4.917873752674495e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0022007401566952467,723,2393,9.999983012676239e-05,2.3299762119677325e-10,1.0231417491013417e-08,5.2876583112038134e-08,5.264358549084136e-08,5.015618285142409e-07,4.913304110232275e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0024008075706660748,789,2354,9.999983012676239e-05,1.4130918657428992e-10,1.0231360647594556e-08,4.594741298546978e-08,4.580610379889549e-08,5.012723249819828e-07,4.910409643343883e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.002600874751806259,863,2310,9.999983012676239e-05,2.241975494143844e-10,1.0225733149127336e-08,3.9823341069222806e-08,3.959914351980842e-08,5.009553092349961e-07,4.907295760858688e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.002800942165777087,930,2269,9.999983012676239e-05,1.7893597714646603e-10,1.0225676305708475e-08,3.6417183935100184e-08,3.623824795795372e-08,5.005450702810776e-07,4.903193939753692e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0030010093469172716,998,2223,9.999983012676239e-05,1.3376322272051766e-10,1.0225676305708475e-08,3.301106232811435e-08,3.287729910539383e-08,5.001348313271592e-07,4.899091550214507e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,8.881251289949432e-11,1.0225676305708475e-08,2.9605029538970484e-08,2.951621702607099e-08,4.997245923732407e-07,4.894989160675323e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.003401143942028284,1122,2125,9.999983012676239e-05,4.048317236993171e-11,1.0230564839730505e-08,2.6214737047780545e-08,2.6174253875410614e-08,4.99312420743081e-07,4.890818559033505e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.003601211355999112,1180,2070,9.999983012676239e-05,2.431175261108365e-10,1.025557594402926e-08,2.3128309933895252e-08,2.2885192407784416e-08,4.988967248209519e-07,4.886411488769227e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,2.1010926332110103e-10,1.0250687410007231e-08,2.002914634147146e-08,1.981903707815036e-08,4.986349608770979e-07,4.883842734670907e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.004001345951110125,1287,1954,9.999983012676239e-05,1.9026913378183963e-10,1.024358198264963e-08,1.6564770888294333e-08,1.6374501754512494e-08,4.985057557860273e-07,4.882621738033777e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.004201413132250309,1339,1895,9.999983012676239e-05,1.3853096447746793e-10,1.0243468295811908e-08,1.2651147685005526e-08,1.2512616720528058e-08,4.984979682376434e-07,4.882544999418315e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.00440147565677762,1388,1841,9.999983012676239e-05,8.663469941438962e-11,1.024358198264963e-08,8.737527146251978e-09,8.650892446837588e-09,4.984902943760972e-07,4.882467123934475e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,3.760591837931315e-11,1.0243411452393048e-08,5.046695505939169e-09,5.009089587559856e-09,4.984877932656673e-07,4.882443818132742e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-6.63358257213531e-13,1.0241592462989502e-08,1.8523919065316363e-09,1.8530552647888499e-09,4.984872816748975e-07,4.88245689211908e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.004889295436441898,1537,1684,9.999983012676239e-05,1.7249837669375268e-10,1.0212716006208211e-08,-2.0281507029373813e-10,-3.753134469874908e-10,4.98407473514817e-07,4.881947575086087e-07
pinn_free_raw_energy_e300,PINN,free,raw_energy,300,8,400,2,0.004999999888241291,1585,1636,9.999983012676239e-05,1.530212623279681e-10,1.021265916278935e-08,-1.6716155126772492e-09,-1.8246367750052173e-09,4.983115218237799e-07,4.880988626609906e-07
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0,158,2697,9.999983012676239e-05,-0.0018539580050855875,-0.000429907173383981,-0.00018135183199774474,0.0016726062167435884,0.0008754303562454879,0.001305337529629469
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.00020006729755550623,190,2670,9.999983012676239e-05,-0.0018507111817598343,-0.0004004890797659755,-0.00018013708177022636,0.0016705740708857775,0.0009178998880088329,0.0013183889677748084
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.00040013459511101246,221,2641,9.999983012676239e-05,-0.0018416435923427343,-0.0003630578867159784,-0.00018057061242870986,0.001661072950810194,0.0009623747901059687,0.001325432676821947
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0006002018926665187,257,2613,9.999983012676239e-05,-0.001824381877668202,-0.0003352520288899541,-0.00017562098219059408,0.0016487608663737774,0.0010015678126364946,0.0013368198415264487
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0008002691902220249,303,2611,9.999983012676239e-05,-0.0018055845284834504,-0.0003103462513536215,-0.00017151652718894184,0.0016340679721906781,0.0010397376026958227,0.0013500838540494442
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0010003364877775311,350,2581,9.999983012676239e-05,-0.0017879744991660118,-0.0002786660334095359,-0.0001675456005614251,0.0016204288695007563,0.0010820860043168068,0.0013607520377263427
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0012004037853330374,404,2552,9.999983012676239e-05,-0.001765954541042447,-0.0002553245285525918,-0.00016189338930416852,0.0016040611080825329,0.0011175123509019613,0.0013728368794545531
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0014004710828885436,462,2522,9.999983012676239e-05,-0.0017456935020163655,-0.00022153567988425493,-0.00015553231060039252,0.0015901612350717187,0.0011532795615494251,0.00137481524143368
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0016005383804440498,523,2492,9.999983012676239e-05,-0.0017184128519147635,-0.00019501103088259697,-0.00014964539150241762,0.001568767474964261,0.0011860465165227652,0.0013810575474053621
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.001800605677999556,587,2461,9.999983012676239e-05,-0.0016857116715982556,-0.00016325712203979492,-0.00014284598000813276,0.0015428656479343772,0.0012180096236988902,0.0013812667457386851
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0020006729755550623,655,2428,9.999983012676239e-05,-0.0016472730785608292,-0.00012697651982307434,-0.0001335388806182891,0.0015137342270463705,0.0012503196485340595,0.0013772961683571339
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0022007401566952467,723,2393,9.999983012676239e-05,-0.0016010388499125838,-8.689251262694597e-05,-0.000121207871416118,0.0014798309421166778,0.0012816429371014237,0.0013685354497283697
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0024008075706660748,789,2354,9.999983012676239e-05,-0.001550483051687479,-4.252488724887371e-05,-0.0001052768129738979,0.0014452062314376235,0.0013129136059433222,0.001355438493192196
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.002600874751806259,863,2310,9.999983012676239e-05,-0.0014912670012563467,-7.638474926352501e-06,-9.14296178962104e-05,0.0013998374342918396,0.0013399284798651934,0.0013475669547915459
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.002800942165777087,930,2269,9.999983012676239e-05,-0.0014242022298276424,2.409634180366993e-05,-7.040374475764111e-05,0.001353798434138298,0.0013639706885442138,0.0013398743467405438
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0030010093469172716,998,2223,9.999983012676239e-05,-0.0013620450627058744,6.119441241025925e-05,-5.444751150207594e-05,0.0013075975002720952,0.0013962372904643416,0.0013350428780540824
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0032010767608880997,1062,2176,9.999983012676239e-05,-0.0012876485707238317,9.360664989799261e-05,-3.354092041263357e-05,0.0012541076866909862,0.0014193670358508825,0.00132576038595289
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.003401143942028284,1122,2125,9.999983012676239e-05,-0.0012084388872608542,0.00011720298789441586,-1.1125232049380429e-05,0.0011973136570304632,0.0014368334086611867,0.0013196304207667708
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.003601211355999112,1180,2070,9.999983012676239e-05,-0.0011283440981060266,0.00013750826474279165,5.441398116090568e-06,0.0011337854666635394,0.0014477428048849106,0.001310234540142119
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0038012785371392965,1233,2010,9.999983012676239e-05,-0.001044395030476153,0.0001379090826958418,2.6422580049256794e-05,0.0010708175832405686,0.0014422836247831583,0.0013043745420873165
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.004001345951110125,1287,1954,9.999983012676239e-05,-0.0009531383402645588,0.00013677950482815504,4.76259519928135e-05,0.0010007643140852451,0.0014312735293060541,0.001294494024477899
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.004201413132250309,1339,1895,9.999983012676239e-05,-0.0008577850530855358,0.00012572261039167643,7.016523886704817e-05,0.0009279503137804568,0.0014134475495666265,0.0012877249391749501
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.00440147565677762,1388,1841,9.999983012676239e-05,-0.0007476460305042565,0.00011286360677331686,9.86317390925251e-05,0.0008462777477689087,0.0013849112438037992,0.0012720476370304823
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.0045905509032309055,1436,1789,9.999983012676239e-05,-0.000632813258562237,8.493487257510424e-05,0.00012912334932480007,0.0007619365933351219,0.0013499190099537373,0.001264984137378633
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.004754123743623495,1487,1736,9.999983012676239e-05,-0.0005042458651587367,5.5593205615878105e-05,0.00016947313270065933,0.0006737189833074808,0.0013193777995184064,0.0012637845939025283
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.004889295436441898,1537,1684,9.999983012676239e-05,-0.0003658449277281761,2.2849300876259804e-05,0.00021832009952049702,0.0005841650418005884,0.001292983302846551,0.0012701340019702911
fedof_free_raw_energy_e300,FE_DOF,free,raw_energy,300,nan,nan,2,0.004999999888241291,1585,1636,9.999983012676239e-05,-0.00019398462609387934,7.400987669825554e-06,0.0002853015612345189,0.00047928618732839823,0.0012781101977452636,0.001270709210075438
