case,seed,step,after_alpha0p8_through_onset,Delta,cut_x,crack_y_proxy,alpha_band_element_count,alpha_mean_in_band,g_alpha_mean_in_band,sigma_yy_tm_total_mean_in_band,sigma_yy_tm_plus_mean_in_band,sigma_yy_tm_minus_mean_in_band,sigma_yy_tm_degraded_plus_mean_in_band,sigma_yy_tm_residual_plus_mean_in_band,sigma_yy_tm_eff_mean_in_band,abs_minus_over_abs_eff_in_band,abs_degraded_plus_over_abs_eff_in_band,sigma_xy_tm_eff_mean_in_band,eps_xx_mean_in_band,eps_yy_mean_in_band,eps_xy_mean_in_band,abs_sigma_yy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_yy_tm_eff_max_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_mean_in_alpha_ge_0p8_band,abs_sigma_xy_tm_eff_max_in_alpha_ge_0p8_band,v_jump_proxy,u_jump_proxy,above_node_count,below_node_count
D0040_seed13_default_unitbox,13,16,True,5.9e-05,0.006,0.004912530883185325,14,0.9247146078518459,0.01170527283102274,11.364401817321777,18.408184051513672,-7.0437822341918945,0.015010068193078041,1.840818413256784e-07,-7.028773307800293,1.0021353550234642,0.0021355174702277534,0.0058424388989806175,-0.0020023295655846596,0.12006617337465286,0.006725065875798464,7.028773307800293,14.274040222167969,0.019927581772208214,0.10471129417419434,3.93793584064966e-05,-7.572886376678191e-07,27,28
D0040_seed13_default_unitbox,13,16,True,5.9e-05,0.007,0.004912530883185325,17,0.9241730395485374,0.010530254803597927,8.878604888916016,14.531118392944336,-5.652514934539795,0.02956448495388031,1.4531119063576625e-07,-5.622950553894043,1.0052578055528654,0.005257824103291486,0.01940147951245308,-0.0014568796614184976,0.09376261383295059,0.0006513103726319969,5.622950553894043,12.247396469116211,0.04548495635390282,0.33873438835144043,3.298100660618662e-05,-9.038628832058748e-07,27,27
D0040_seed13_default_unitbox,13,16,True,5.9e-05,0.008,0.004912530883185325,14,0.9280777360711779,0.01029070932418108,8.44459342956543,13.766249656677246,-5.321656227111816,0.021811187267303467,1.376624965132578e-07,-5.299845218658447,1.004115404800235,0.004115438539698438,0.0031857069116085768,-0.0010729547357186675,0.08906042575836182,-0.0026448871940374374,5.299845218658447,11.055704116821289,0.026819834485650063,0.12741196155548096,2.7823718294806394e-05,-1.5877933257233336e-06,29,29
D0040_seed13_default_unitbox,13,16,True,5.9e-05,0.009,0.004912530883185325,14,0.9147483834198543,0.01171748898923397,5.675224304199219,9.281988143920898,-3.6067636013031006,0.036537054926157,9.281988155862564e-08,-3.5702266693115234,1.010233784959828,0.010233819393098293,-0.0015695374459028244,-0.0020024317782372236,0.06034034490585327,-0.0008062832639552653,3.5702266693115234,6.646144866943359,0.017908558249473572,0.050974130630493164,2.3450716360410946e-05,-2.2306198213930014e-06,30,26
D0040_seed13_default_unitbox,13,17,True,6.1e-05,0.006,0.004909730328938122,14,0.9224926999637059,0.012102341279387474,12.244291305541992,19.837614059448242,-7.593321323394775,0.01577942445874214,1.9837612796891335e-07,-7.577541351318359,1.0020824659800334,0.0020823937115165723,0.004761426709592342,-0.002403562655672431,0.12945587933063507,0.006081208121031523,7.577541351318359,15.526493072509766,0.020592723041772842,0.10714387893676758,4.176446927272443e-05,-1.2375826134990906e-06,27,28
D0040_seed13_default_unitbox,13,17,True,6.1e-05,0.007,0.004909730328938122,17,0.9259033658925224,0.010333210229873657,9.754883766174316,15.97223949432373,-6.217355728149414,0.027816183865070343,1.5972238998074317e-07,-6.189539432525635,1.0044940816561578,0.004494063600095683,0.01993883028626442,-0.001601923955604434,0.10301705449819565,-0.0001330619998043403,6.189539432525635,13.676288604736328,0.05107869952917099,0.39216113090515137,3.533659448159462e-05,-1.217063308339911e-06,27,27
D0040_seed13_default_unitbox,13,17,True,6.1e-05,0.008,0.004909730328938122,14,0.9283812854971204,0.010177269577980042,9.302480697631836,15.168535232543945,-5.866055488586426,0.02200823836028576,1.5168538425314182e-07,-5.844047546386719,1.0037658732282755,0.00376592390558032,0.0010835881112143397,-0.0011323775397613645,0.09808922559022903,-0.004112938418984413,5.844047546386719,12.321874618530273,0.02961685322225094,0.13843369483947754,2.995639571399179e-05,-1.8953814231218556e-06,29,29
D0040_seed13_default_unitbox,13,17,True,6.1e-05,0.009,0.004909730328938122,16,0.9054775759577751,0.014535938389599323,5.792265892028809,9.472179412841797,-3.6799139976501465,0.035787563771009445,9.472179840486206e-08,-3.6441261768341064,1.0098206865183608,0.009820615981552119,0.0015728077851235867,-0.0017743462231010199,0.06148238480091095,-0.0010883029317483306,3.6441261768341064,7.637331962585449,0.01588694006204605,0.05223459005355835,2.5582372076407926e-05,-2.4677106524998233e-06,30,26
D0040_seed13_default_unitbox,13,18,True,6.3e-05,0.006,0.004910270549589768,14,0.9242817759513855,0.0118226557970047,13.06006145477295,21.16185188293457,-8.10179328918457,0.01621672883629799,2.1161852714612905e-07,-8.085575103759766,1.0020058171764756,0.002005637029919772,0.00911098625510931,-0.0027981579769402742,0.13816991448402405,0.0059189572930336,8.085575103759766,16.642318725585938,0.021548999473452568,0.1138148307800293,4.409886221142019e-05,-1.7242490701262014e-06,27,28
D0040_seed13_default_unitbox,13,18,True,6.3e-05,0.007,0.004910270549589768,17,0.9266404018682592,0.01023924071341753,10.420780181884766,17.063583374023438,-6.642801284790039,0.028411054983735085,1.7063582902210328e-07,-6.614390850067139,1.004295245830931,0.004295339605376767,0.022538963705301285,-0.001743051572702825,0.11006136983633041,-0.000539339380338788,6.614390850067139,14.689542770385742,0.05367831140756607,0.42406773567199707,3.762108102549704e-05,-1.7328839947839257e-06,27,27
D0040_seed13_default_unitbox,13,18,True,6.3e-05,0.008,0.004910270549589768,14,0.9308505143438067,0.009580775164067745,10.117045402526855,16.50388526916504,-6.3868408203125,0.02061411552131176,1.6503885547081154e-07,-6.366226673126221,1.0032380479434226,0.00323804296952388,0.002195613691583276,-0.001068269251845777,0.10661631077528,-0.005421443376690149,6.366226673126221,13.458221435546875,0.031863439828157425,0.16069722175598145,3.21653606392672e-05,-2.2692166912120537e-06,29,29
D0040_seed13_default_unitbox,13,18,True,6.3e-05,0.009,0.004910270549589768,16,0.9090346992015839,0.013735956512391567,6.53494930267334,10.712703704833984,-4.177753448486328,0.03429640084505081,1.0712703613080521e-07,-4.143456935882568,1.0082772701959926,0.008277243223657537,-0.0035087186843156815,-0.0021930267103016376,0.06943829357624054,-0.0018203419167548418,4.143456935882568,8.853294372558594,0.02313893660902977,0.07476723194122314,2.7844884187708465e-05,-2.9039161605536576e-06,30,26
D0040_seed13_default_unitbox,13,19,True,6.5e-05,0.006,0.0049083909037074555,14,0.9242780123438153,0.011834023520350456,13.834582328796387,22.40939712524414,-8.574812889099121,0.016162270680069923,2.240939522835106e-07,-8.558650970458984,1.0018883722091159,0.0018884133417585987,0.009174003265798092,-0.002868212526664138,0.14632758498191833,0.006505782715976238,8.558650970458984,17.7574462890625,0.02044183574616909,0.11921167373657227,4.644292537839782e-05,-1.7177261786364686e-06,27,28
D0040_seed13_default_unitbox,13,19,True,6.5e-05,0.007,0.0049083909037074555,17,0.9265206070507274,0.010344111360609531,11.286452293395996,18.463390350341797,-7.176938056945801,0.02789388783276081,1.8463390460965456e-07,-7.149044036865234,1.0039017832225856,0.0039017647239157206,0.025496071204543114,-0.0015692885499447584,0.11908330768346786,-0.0005518445395864546,7.149044036865234,15.942359924316406,0.056070178747177124,0.4737703800201416,4.006834357520953e-05,-1.6969182204910015e-06,27,27
D0040_seed13_default_unitbox,13,19,True,6.5e-05,0.008,0.0049083909037074555,14,0.9313480428286961,0.009671689011156559,11.042276382446289,18.035228729248047,-6.9929518699646,0.020031211897730827,1.803522735599472e-07,-6.972919940948486,1.0028728178705273,0.002872715027186458,-0.0004522085946518928,-0.0012910801451653242,0.11641419678926468,-0.006643735338002443,6.972919940948486,14.92502212524414,0.038482241332530975,0.17154312133789062,3.455855685701706e-05,-2.39682342374902e-06,29,29
D0040_seed13_default_unitbox,13,19,True,6.5e-05,0.009,0.0049083909037074555,16,0.9142776541411877,0.012383850291371346,7.3016676902771,11.983644485473633,-4.681976318359375,0.03038392961025238,1.1983644299107254e-07,-4.651592254638672,1.006531970572099,0.006531941741014132,-0.007383516989648342,-0.0026034957263618708,0.07764340937137604,-0.0026513012126088142,4.651592254638672,10.365650177001953,0.027009718120098114,0.1337423324584961,3.025953944345999e-05,-3.1542520038130577e-06,30,26
D0040_seed13_default_unitbox,13,20,True,6.7e-05,0.006,0.004907435537573019,14,0.9240835394178119,0.011923409067094326,14.589062690734863,23.634737014770508,-9.045675277709961,0.013636226765811443,2.3634736123767652e-07,-9.032039642333984,1.001509696139072,0.001509761615958506,0.007915536873042583,-0.003092237049713731,0.15433335304260254,0.006237956695258617,9.032039642333984,18.91040802001953,0.023302504792809486,0.12778711318969727,4.8533775108889986e-05,-2.2550299089017293e-06,27,28
D0040_seed13_default_unitbox,13,20,True,6.7e-05,0.007,0.004907435537573019,17,0.9268247485160828,0.010293464176356792,11.971643447875977,19.595441818237305,-7.623795509338379,0.02806897461414337,1.959543851626222e-07,-7.595726490020752,1.0036953699365694,0.003695364051222793,0.03083147667348385,-0.0016912493156269193,0.1263228952884674,-0.0015770981553941965,7.595726490020752,17.003835678100586,0.06006975844502449,0.532921314239502,4.2243396887055564e-05,-2.112632223037912e-06,27,27
D0040_seed13_default_unitbox,13,20,True,6.7e-05,0.008,0.004907435537573019,14,0.9349980907780784,0.009223858825862408,11.831818580627441,19.33443832397461,-7.50261926651001,0.017019152641296387,1.9334437695306406e-07,-7.485599994659424,1.0022736015633655,0.0022735856382171964,0.002690558787435293,-0.000747508485801518,0.12449638545513153,-0.00972554087638855,7.485599994659424,15.909278869628906,0.04203686863183975,0.20219075679779053,3.671708280558835e-05,-2.922511063435854e-06,29,29
D0040_seed13_default_unitbox,13,20,True,6.7e-05,0.009,0.004907435537573019,16,0.9134859815239906,0.012825028970837593,7.901971817016602,12.980597496032715,-5.078625679016113,0.03240342438220978,1.298059686405395e-07,-5.04622220993042,1.0064213321842876,0.0064213233254856155,-0.006082798819988966,-0.002655412768945098,0.08396521955728531,-0.004147611558437347,5.04622220993042,11.489812850952148,0.028739579021930695,0.15514850616455078,3.232915155072428e-05,-3.7129038959485633e-06,30,26
D0040_seed13_default_unitbox,13,21,True,6.9e-05,0.006,0.004907435537573019,14,0.9243272244930267,0.011849154718220234,15.22531795501709,24.644039154052734,-9.418722152709961,0.012616975232958794,2.46440407636328e-07,-9.406105041503906,1.0013413746870126,0.0013413602311782725,0.00910105649381876,-0.0029322660993784666,0.16095209121704102,0.006004639435559511,9.406105041503906,19.85303497314453,0.021413249894976616,0.13910603523254395,5.075154341986933e-05,-2.7026780184382075e-06,27,28
D0040_seed13_default_unitbox,13,21,True,6.9e-05,0.007,0.004907435537573019,17,0.9282635800978717,0.00998484157025814,12.832297325134277,21.028854370117188,-8.196556091308594,0.026015665382146835,2.1028851904247858e-07,-8.170539855957031,1.0031841513302937,0.003184081571204767,0.040217526257038116,-0.0017530820332467556,0.13538168370723724,-0.00215708464384079,8.170539855957031,18.388572692871094,0.06779991835355759,0.6022427082061768,4.443619932485658e-05,-2.4651816838067373e-06,27,27
D0040_seed13_default_unitbox,13,21,True,6.9e-05,0.008,0.004907435537573019,14,0.9370111737932477,0.008809365332126617,12.792664527893066,20.92256736755371,-8.129902839660645,0.01676592230796814,2.0922568921832863e-07,-8.113137245178223,1.002066474900617,0.002066515307371685,0.005033574532717466,-0.0006206342368386686,0.1345352977514267,-0.011555775068700314,8.113137245178223,17.208967208862305,0.04633665084838867,0.22372698783874512,3.9008495809082826e-05,-3.325153713752837e-06,29,29
D0040_seed13_default_unitbox,13,21,True,6.9e-05,0.009,0.004907435537573019,16,0.916319340467453,0.012306053191423416,8.678796768188477,14.256450653076172,-5.577654838562012,0.02927960455417633,1.42564516636412e-07,-5.548375129699707,1.0052771682119284,0.0052771494121669135,-0.009190918877720833,-0.002545786090195179,0.092078797519207,-0.005214285105466843,5.548375129699707,13.091913223266602,0.03101145476102829,0.19633698463439941,3.466060169068022e-05,-4.24261443419173e-06,30,26
D0040_seed13_default_unitbox,13,22,True,7.1e-05,0.006,0.004907435537573019,14,0.924581514937537,0.011818253435194492,16.09535789489746,26.05781364440918,-9.962457656860352,0.013885343447327614,2.605781332931656e-07,-9.94857120513916,1.0013958237253222,0.0013957123250175688,0.010123750194907188,-0.0033615368884056807,0.17024900019168854,0.005722565110772848,9.94857120513916,21.000770568847656,0.023139480501413345,0.1473088264465332,5.337690664532e-05,-3.0883313729285125e-06,27,28
D0040_seed13_default_unitbox,13,22,True,7.1e-05,0.007,0.004907435537573019,17,0.9287128483547884,0.009862149134278297,13.673599243164062,22.412445068359375,-8.738845825195312,0.02677042782306671,2.241244487777294e-07,-8.712074279785156,1.0030729243748846,0.003072796094631884,0.046031396836042404,-0.0021386686712503433,0.14436033368110657,-0.0020235818810760975,8.712074279785156,19.640708923339844,0.07405244559049606,0.6401503086090088,4.704684330068563e-05,-2.8519642472491365e-06,27,27
D0040_seed13_default_unitbox,13,22,True,7.1e-05,0.008,0.004907435537573019,14,0.9374758516039167,0.00881649274379015,13.680768013000488,22.370407104492188,-8.689642906188965,0.016164718195796013,2.2370409169525374e-07,-8.673477172851562,1.0018638122883405,0.0018636952485898536,-0.002636405173689127,-0.0006911453674547374,0.14388549327850342,-0.012142250314354897,8.673477172851562,18.493606567382812,0.05086148530244827,0.22931480407714844,4.1413324432706474e-05,-3.3500751544187525e-06,29,29
D0040_seed13_default_unitbox,13,22,True,7.1e-05,0.009,0.004907435537573019,16,0.9159138798713684,0.012454560957849026,9.455509185791016,15.515401840209961,-6.059892654418945,0.02952886000275612,1.5515402651544719e-07,-6.030364036560059,1.0048966559365016,0.004896696090606243,-0.009958673268556595,-0.0025926032103598118,0.10025063902139664,-0.004732842557132244,6.030364036560059,14.527969360351562,0.03504562750458717,0.2107846736907959,3.7026857330019065e-05,-4.066146272098428e-06,30,26
D0040_seed13_default_unitbox,13,23,True,7.3e-05,0.006,0.004907435537573019,14,0.9247807264328003,0.011742810718715191,16.742692947387695,27.097469329833984,-10.354776382446289,0.01495871040970087,2.709747093376791e-07,-10.339818000793457,1.0014466774610233,0.0014467092562512193,0.011715617962181568,-0.0032693396788090467,0.17700982093811035,0.006267277989536524,10.339818000793457,21.789798736572266,0.02262808382511139,0.15300798416137695,5.5490839090886026e-05,-3.0439813212738456e-06,27,28
D0040_seed13_default_unitbox,13,23,True,7.3e-05,0.007,0.004907435537573019,17,0.9283791289610022,0.009996835142374039,14.39847183227539,23.603971481323242,-9.205497741699219,0.026719408109784126,2.3603968202223768e-07,-9.178778648376465,1.0029109639034035,0.0029109981984923707,0.047962773591279984,-0.002164218807592988,0.15197986364364624,-0.002192271174862981,9.178778648376465,20.840736389160156,0.0786072313785553,0.6802520751953125,4.9152088818286926e-05,-2.9173224649841567e-06,27,27
D0040_seed13_default_unitbox,13,23,True,7.3e-05,0.008,0.004907435537573019,14,0.9381774536200932,0.008664770051836967,14.688496589660645,24.03114891052246,-9.342652320861816,0.014988048002123833,2.4031149337133684e-07,-9.327664375305176,1.0016068272778254,0.0016068382607981073,-0.007194674573838711,-0.0008043262059800327,0.1545078307390213,-0.013138585723936558,9.327664375305176,19.955432891845703,0.05771759897470474,0.24677181243896484,4.3802311916681054e-05,-3.3357796382915686e-06,29,29
D0040_seed13_default_unitbox,13,23,True,7.3e-05,0.009,0.004907435537573019,16,0.9178448207676411,0.012004265561699867,10.223682403564453,16.767757415771484,-6.544074058532715,0.02976962924003601,1.676775696068944e-07,-6.514305114746094,1.0045697803928826,0.0045698856156811025,-0.00956839881837368,-0.0027000848203897476,0.10835588723421097,-0.005050508305430412,6.514305114746094,15.799007415771484,0.03682297095656395,0.23654627799987793,3.948170717940695e-05,-4.080250557354958e-06,30,26
D0040_seed13_default_unitbox,13,24,True,7.5e-05,0.006,0.0049064542655265185,14,0.9247256134237561,0.011742482893168926,17.388566970825195,28.13545036315918,-10.746882438659668,0.014775281772017479,2.813545449953381e-07,-10.732108116149902,1.0013766468199787,0.0013767362024412822,0.012430669739842415,-0.0032618141267448664,0.18378745019435883,0.006229967810213566,10.732108116149902,22.707775115966797,0.022034186869859695,0.15746474266052246,5.741236105393756e-05,-3.05696510206862e-06,27,28
D0040_seed13_default_unitbox,13,24,True,7.5e-05,0.007,0.0049064542655265185,17,0.9281050773227916,0.01012992300093174,15.16946029663086,24.84554100036621,-9.676078796386719,0.027207914739847183,2.4845542156981537e-07,-9.648871421813965,1.0028197468266853,0.0028198028090970417,0.04650126025080681,-0.0019149844301864505,0.15997913479804993,-0.0022861077450215816,9.648871421813965,21.98565673828125,0.07983824610710144,0.7081894874572754,5.141556047655522e-05,-2.954968623372325e-06,27,27
D0040_seed13_default_unitbox,13,24,True,7.5e-05,0.008,0.0049064542655265185,15,0.9316991368929545,0.010239400900900364,14.602357864379883,23.915973663330078,-9.313611030578613,0.015161500312387943,2.391596751749603e-07,-9.298449516296387,1.0016305421947664,0.0016305406923827486,-0.01373491995036602,-0.0009739766246639192,0.15366800129413605,-0.013125626370310783,9.298449516296387,21.194595336914062,0.06617005169391632,0.2630336284637451,4.621104327615567e-05,-3.6376407416386866e-06,29,29
