group,case,seed,run_dir,step,Delta,strain,mechanics_current_energy_proxy,history_elastic_energy_proxy,fracture_energy_proxy,legacy_top_sigma_integral_N,diagnostics_reaction_N_tm_eff,saved_field_virtual_work_proxy_N,internal_cut_force_above_crack_N,internal_cut_force_below_crack_N,internal_cut_above_element_count,internal_cut_below_element_count,crack_band_interface_force_N,crack_band_interface_edge_count,alpha0p8_through_crack,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span,top_boundary_outward_fx_N,top_boundary_outward_fy_N,bottom_boundary_outward_fx_N,bottom_sigma_integral_outward_N,left_boundary_outward_fx_N,left_boundary_outward_fy_N,right_boundary_outward_fx_N,right_boundary_outward_fy_N,whole_boundary_residual_x_N,whole_boundary_residual_y_N,whole_boundary_residual_magnitude_N,saved_field_energy_fd_proxy_N,saved_field_history_energy_fd_proxy_N
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,39,0.000112,0.0112,2.4957146674418604e-08,3.8769954625584304e-08,2.4897799093188627e-08,0.8993497582236554,0.8993498086929321,-138.03859800567187,0.45760615878171973,0.5202407195951344,145,148,13.289344865605761,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.06724296497023953,0.8993497582236554,-0.042993587194015935,-1.0089047760489531,-0.05916366597334282,0.00608224959380319,-7.961291611253436,0.3437247888681088,-8.130691829391033,0.24025202063661422,8.134240631918022,-0.001419010677443204,0.007395302027840556
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,40,0.000115,0.0115,2.4975510933492258e-08,3.8773551803198105e-08,2.4914316166996425e-08,0.9528202043074184,0.9528202414512634,-144.5483396307218,0.3941823132933121,0.5934444341812419,145,148,13.423752134903843,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.0394850258353222,0.9528202043074184,-0.03803233502603809,-1.0558007183197806,-0.06427237729595497,-0.0011663602703909665,-8.382634888141343,0.3298477210916636,-8.524424626298659,0.22570084680891045,8.527412038930528,0.12025319919850996,0.004590200669782503
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,41,0.000118,0.0118,2.5678665869609655e-08,3.8797495829602997e-08,2.490185874809535e-08,0.9409577895285904,0.94095778465271,-149.49687273213243,0.3595378044378662,0.6121966697261891,145,148,14.336149210773952,110,True,163,0.005021084565669298,0.009961839765310287,0.004907435537573019,0.004940755199640989,-0.029752140859571615,0.9409577895285904,-0.036907995184004457,-1.0875341943497974,-0.059974868225103804,0.001450534137200349,-8.592565119093425,0.35779171824868133,-8.719200123362105,0.21266584756467477,8.721793253337193,-0.08335108372761052,0.00830787751684818
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,42,0.00012,0.012,2.508831561890988e-08,3.881454696514587e-08,2.4907364745651907e-08,0.9415889214729066,0.9415889978408812,-155.6906202360139,0.39678661118687725,0.6348454160041025,145,148,13.164401220535076,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.01982501778915113,0.9415889214729066,0.00041633680433197343,-1.0688514295315983,-0.0645455764963569,-0.004082519726113851,-8.99501202181957,0.36489046089454985,-9.078966279300746,0.2335454331097443,9.081969619526726,-0.19371779804595804,0.007849622449000206
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,43,0.000125,0.0125,2.5387943219979175e-08,3.884534576086041e-08,2.4908377546643785e-08,0.9105637767207168,0.910563826560974,-166.41121776060987,0.32992858027133065,0.453690782741237,145,148,13.878821022895004,110,True,163,0.005021084565669298,0.009961839765310287,0.004907435537573019,0.004940755199640989,-0.02609822958945402,0.9105637767207168,-0.01754151804354278,-1.0844776459522938,-0.0467445826062885,-0.00443762590327821,-9.406094570165322,0.393837892960205,-9.49647890040461,0.21548639782534973,9.498923407075019,0.01820717381247061,0.00585883000619623
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,44,0.00013,0.013,2.527038735703459e-08,3.8873135265207836e-08,2.4926046176443795e-08,0.8442729123974761,0.8442729115486145,-177.2412490960872,0.39892365789893364,0.4812917898214346,145,148,13.670085447428614,110,True,163,0.005021084565669298,0.009961839765310287,0.004907435537573019,0.004940755199640989,-0.04162898365870967,0.8442729123974761,0.017477364616268146,-1.1028742391163746,-0.05336579778517586,0.012494797778858362,-9.830462915546807,0.44578985216901024,-9.907980332374425,0.1996833232289701,9.90999231565263,0.016083290560247807,0.0065689718585101
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,45,0.000135,0.0135,2.5548776125581655e-08,3.891103547944551e-08,2.4921914006077113e-08,0.8812978564266019,0.8812979459762573,-188.58861745168662,0.46780043404431865,0.5149671252300924,146,148,14.250451972841548,111,True,162,0.005021084565669298,0.009961839765310287,0.0049086821058558095,0.004940755199640989,-0.04882637746117519,0.8812978564266019,-0.04573576474562551,-1.078302386738109,-0.0564882822339193,0.0027685018324597292,-9.994255845831868,0.5207963591761353,-10.145306270272588,0.3265603306970879,10.150560623296492,0.11298516501704985,0.005993433816788626
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,46,0.00014,0.013999999999999999,2.6400239007205085e-08,3.893306960337572e-08,2.4943721126809245e-08,0.9547308849494286,0.9547309279441832,-196.70800987804452,0.4945222273481199,0.4348779398080794,145,148,13.361550605902384,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.026523666808190304,0.9547308849494286,-0.047154029034243684,-1.0714425570677544,-0.05500445201066877,-0.0022739968497443334,-10.267976896891119,0.5069818609315757,-10.396659044744222,0.38799619196350554,10.403896401716043,-0.009708273818363582,0.0059448407725456835
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,47,0.000145,0.014499999999999999,2.5451693387398006e-08,3.897048388717096e-08,2.4949228327683564e-08,0.9802475939213123,0.9802476167678832,-209.38668913927953,0.47441632626830255,0.43276891068006507,145,148,13.681327253425835,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.00937298115512008,0.9802475939213123,-0.0473084838755488,-1.0870168113584016,-0.036647657408088376,0.012337157406473854,-10.666157476830612,0.4951373413799624,-10.759486599269371,0.40070528134934713,10.766945555837014,-0.146968886725796,0.009326885470143428
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,48,0.00015,0.014999999999999998,2.4930550139947127e-08,3.9026338458077155e-08,2.4939212966074657e-08,0.9470910208559179,0.9470910429954528,-221.76809455945696,0.5879776782705416,0.44830605056288025,146,148,13.957081487863016,110,True,163,0.005021084565669298,0.009961839765310287,0.0049076871660772275,0.004940755199640989,-0.02275626506196115,0.9470910208559179,-0.08931162848140983,-1.0317473812918565,-0.03584497087924778,-0.0013510164380134125,-10.903374493763792,0.5075897158212507,-11.05128735818641,0.4215823389472987,11.059325654926845,-0.025413183229391033,0.007792336882805027
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,49,0.000155,0.0155,2.51975615551041e-08,3.9048407255999007e-08,2.4954849889700898e-08,0.919923720765569,0.9199238419532776,-231.08660035506492,0.5038278166975585,0.477131979150805,145,148,13.677616819759615,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.006268973418166188,0.919923720765569,-0.053559929239360544,-1.007744784324662,-0.03984204944049174,-0.0008444954570561948,-11.392914753587855,0.4240802533740114,-11.492585705685872,0.3354146943578621,11.497479255024835,-0.03315702755716686,0.0073718311675340445
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,50,0.00016,0.016,2.4598979864375458e-08,3.91000567697525e-08,2.4960395504437607e-08,0.9352309835691617,0.93523108959198,-244.09194139571468,0.4925406207626444,0.4847577034142508,145,148,13.860681599004339,109,True,164,0.005021084565669298,0.009961839765310287,0.0049064542655265185,0.004940755199640989,-0.05214680545393551,0.9352309835691617,-0.09516348642804477,-0.9921916775476921,-0.05359072849586392,-0.003809279216290459,-11.908905327769203,0.6348731587367591,-12.109806348147046,0.5741031855419382,12.123407287444891,-0.07743915184787217,0.009720710716527468
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,51,0.00017,0.017,2.4670132071853862e-08,3.9185080036234344e-08,2.4985684503670253e-08,1.0131171902657272,1.0131173133850098,-266.2606150574193,0.46210932159633883,0.5760599118445613,145,148,13.60459162942075,110,True,163,0.005021084565669298,0.009961839765310287,0.004907435537573019,0.004940755199640989,-0.04736355903511573,1.0131171902657272,-0.03074984655056839,-1.0596475479954084,-0.042471200520770025,-0.012181922958044005,-12.757808292906157,0.6247885006914937,-12.878392899012612,0.5660762200037686,12.89082797760455,-0.009586352655709552,0.009453357446284356
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,52,0.00018,0.018000000000000002,2.440725281126127e-08,3.928912391867818e-08,2.4980687555941796e-08,0.9566408028190228,0.956640899181366,-288.56360452570306,0.4262598736265491,0.5228526387907354,146,148,14.469553878083795,110,True,163,0.005021084565669298,0.009961839765310287,0.0049076871660772275,0.004940755199640989,-0.09857226944903422,0.9566408028190228,-0.034492096093266526,-1.0101539479786203,-0.04299002216917162,-0.0017340194029261437,-13.42745282350302,0.719089615652368,-13.603507211214492,0.6638424510898442,13.619695123072091,-0.018874335889797852,0.00993309750947028
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,53,0.00019,0.019,2.4292645354057906e-08,3.938374198642375e-08,2.4984408633322778e-08,0.9422159845210583,0.9422160983085632,-311.3335686780035,0.48414736345033,0.4289356015503321,146,148,14.908498852494148,111,True,162,0.005021084565669298,0.009961839765310287,0.0049086821058558095,0.004940755199640989,-0.09414920242742897,0.9422159845210583,-0.04140931922691893,-1.069743264226085,-0.051726452055049214,0.012492310910879417,-14.470853792663373,0.7095552264024396,-14.65813876637277,0.5945202576082924,14.670190402000477,0.004254936545054809,0.010571181706670995
D0040,D0040_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed13_history_default_unitbox,54,0.0002,0.02,2.4492351542162365e-08,3.950054755281161e-08,2.4958871705708866e-08,0.9429994539576543,0.9429993629455566,-332.3969648776241,0.4242420681682143,0.4334765908693183,146,148,15.297249676136156,111,True,162,0.005021084565669298,0.009961839765310287,0.0049086821058558095,0.004940755199640989,-0.03246650336271485,0.9429994539576543,-0.01736808070151127,-1.0618854026034608,-0.04622650333640597,-0.009408225790296232,-15.486309758436422,0.8078372464966981,-15.582370845837053,0.6795430720605954,15.597181154425892,0.01997061881044587,0.011680556638785783
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,0,1e-06,9.999999999999999e-05,3.6017580043033445e-11,3.6017580043033445e-11,9.739340378725937e-16,0.037233147324741575,0.0372331440448761,0.054174031204676384,0.044221294068150556,0.04820675870304149,145,155,0.0,0,False,0,,,,0.0,0.0004416381659252171,0.037233147324741575,0.00024325716245044706,-0.05305395666866165,-0.00041195603954035916,-0.0005531573966828418,-0.02505325126259853,-0.0015279461184199684,-0.024780311973763226,-0.017901912859022893,0.03057028533607566,0.25245690307156193,0.25245690736673404
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,1,5e-06,0.0005,1.0458451923292814e-09,1.0458452095099698e-09,2.7525485244858374e-12,0.19414997318305216,0.1941499859094619,0.2679199067353502,0.22972289875570673,0.25011138385018356,145,155,0.0,0,False,0,,,,0.0,0.0032131524924716207,0.19414997318305216,0.004546078746050763,-0.2674737348772097,-0.0012810322980416236,-0.0017860472079942928,0.10248323336475043,-0.0036614959198143495,0.10896143230523118,-0.0787713048219662,0.1344526392205173,0.42059644045434247,0.4205964514238403
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,2,1e-05,0.001,4.1996995032433724e-09,4.199699616986086e-09,4.4216435988257016e-11,0.3753547097416303,0.3753547072410583,0.5275964290632167,0.44720145565325775,0.4896435941300851,145,155,0.0,0,False,0,,,,0.0,0.005796190465408718,0.3753547097416303,0.005196330638050793,-0.5231637946242242,-0.002393364404550186,-0.0038750862874802443,0.2447258437563492,-0.005942578292117092,0.2533250004552585,-0.15762674946219124,0.2983617736937377,0.8200455334893277,0.8200458977001586
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,3,1.5e-05,0.0015,9.246300527222557e-09,9.246304186511554e-09,2.3138001687754024e-10,0.5313722341460729,0.5313722491264343,0.7652240032665476,0.6357166788751458,0.7002650235354846,145,155,0.0,0,False,0,,,,0.0,0.00991772994792762,0.5313722341460729,0.007079556126557661,-0.753297785192698,-0.002857466043753415,-0.0047739036256940585,0.3812368043027384,-0.008235106476447174,0.3953766243334702,-0.23493456114876632,0.45990969014741734,1.1578875413150684,1.157890083820833
D0040,D0040_seed42_default_unitbox,42,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_42_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_softgate_D0040_seed42_history_default_unitbox,4,2e-05,0.002,1.577857491639406e-08,1.5778600455194417e-08,7.79444395374443e-10,0.6396984170346769,0.6396984457969666,0.9579625036248606,0.7816402743304013,0.8666218501571582,145,155,0.0,0,False,0,,,,0.0,0.012714463499763004,0.6396984170346769,0.01092116117491133,-0.9427270982156127,-0.0028812645140056077,-0.00640724396513383,0.42710713848613824,-0.010418666226469265,0.44786149864680697,-0.3198545913725389,0.5503515981554499,1.3363436392697854,1.3378120371679134
