group,case,seed,run_dir,step,Delta,method,virtual_work_reaction_N,exact_top_mode_available,reason
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,18,6.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-30.86938007419381,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,19,6.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-34.924215154397686,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,20,6.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-38.4249289959857,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,21,6.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-42.43191348155365,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,22,7.1e-05,saved_field_scaled_displacement_virtual_work_proxy,-47.23586533210401,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,23,7.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-51.30913701786959,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,24,7.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-55.94187560460548,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,25,7.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-61.25043918895208,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,26,8e-05,saved_field_scaled_displacement_virtual_work_proxy,-66.92819240773228,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,27,8.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-73.95109345915768,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,28,8.6e-05,saved_field_scaled_displacement_virtual_work_proxy,-81.94951503115787,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,29,8.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-87.87800950617812,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,30,9.2e-05,saved_field_scaled_displacement_virtual_work_proxy,-93.40191680360583,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,31,9.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-101.52081098777559,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,32,9.8e-05,saved_field_scaled_displacement_virtual_work_proxy,-107.90067611261496,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed13_default_unitbox,13,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_13_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed13_history_default_unitbox,33,0.0001,saved_field_scaled_displacement_virtual_work_proxy,-111.55984237051312,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,0,1e-06,saved_field_scaled_displacement_virtual_work_proxy,0.05412897947989082,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,1,5e-06,saved_field_scaled_displacement_virtual_work_proxy,0.26990923675552897,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,2,1e-05,saved_field_scaled_displacement_virtual_work_proxy,0.5297404074285992,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,3,1.5e-05,saved_field_scaled_displacement_virtual_work_proxy,0.7677347938667568,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,4,2e-05,saved_field_scaled_displacement_virtual_work_proxy,0.958780304540212,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,5,2.5e-05,saved_field_scaled_displacement_virtual_work_proxy,0.9235592231790487,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,6,3e-05,saved_field_scaled_displacement_virtual_work_proxy,0.4422294376144256,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,7,3.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-0.8201422745868819,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,8,4e-05,saved_field_scaled_displacement_virtual_work_proxy,-3.2027965692625924,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,9,4.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-7.1785250330854256,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,10,4.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-8.969537300503772,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,11,4.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-10.96586597764972,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,12,5.1e-05,saved_field_scaled_displacement_virtual_work_proxy,-13.199988263321018,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,13,5.3e-05,saved_field_scaled_displacement_virtual_work_proxy,-15.885546150156657,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,14,5.5e-05,saved_field_scaled_displacement_virtual_work_proxy,-18.82194515069789,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,15,5.7e-05,saved_field_scaled_displacement_virtual_work_proxy,-22.379132823033842,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,16,5.9e-05,saved_field_scaled_displacement_virtual_work_proxy,-25.807263090381827,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
D0020,D0020_seed21_default_unitbox,21,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_21_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_full_D0020_seed21_history_default_unitbox,17,6.1e-05,saved_field_scaled_displacement_virtual_work_proxy,-29.030549495843935,False,top displacement mode/network parameters unavailable; proxy uses saved strain field scaled by Delta
